customer,customer_country,counterparty,ccy,converted_time,scaled_amount,type_DIVIDEND,type_INTEREST,type_INVESTMENT,type_OTHER,type_PAYMENT,type_TRANSFER,type_TT,counterparty_country_CN,counterparty_country_DE,counterparty_country_FR,counterparty_country_HK,counterparty_country_IN,counterparty_country_JP,counterparty_country_SG,counterparty_country_UK,counterparty_country_US,outside_normal_hrs,customer_local_ccy,no_common_ccy,fraud_flag
R44322613292247,UK,25636852917711,GBP,2021-10-17 11:25:24,-0.06729653250084,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,CNY,2021-11-02 08:09:57,-0.1293321508792591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,25636852917711,SGD,2021-01-01 09:33:07,0.7822928698484863,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R44322613292247,UK,25636852917711,GBP,2021-02-16 14:03:23,0.0218211333231655,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,GBP,2021-05-29 07:56:53,0.0223768437632048,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,GBP,2021-08-08 16:53:47,0.0194973333885814,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,GBP,2021-08-21 15:29:55,0.0212312063430325,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,CNY,2021-09-28 07:31:40,0.0033132524173025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,25636852917711,GBP,2021-10-19 10:48:20,0.0209092678154359,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,GBP,2021-11-06 12:33:28,0.0217124579270285,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,25636852917711,CNY,2021-11-13 04:19:50,0.0039114381785639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R44322613292247,UK,25636852917711,CNY,2021-12-25 17:18:38,0.0033212670021178,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,25636852917711,BRL,2021-04-19 14:36:25,0.085197772137355,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R44322613292247,UK,25636852917711,HKD,2021-06-12 13:05:32,-0.1640892547503293,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
R44322613292247,UK,72512135941432,CNY,2021-11-18 07:26:53,-0.1588110531412278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R44322613292247,UK,72512135941432,GBP,2021-02-01 16:55:38,-0.0817524392559297,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,72512135941432,GBP,2021-03-07 04:38:50,-0.0822951819444196,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
R44322613292247,UK,72512135941432,HKD,2021-04-19 15:08:16,-0.1757311489094786,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
R44322613292247,UK,72512135941432,EUR,2021-05-03 17:15:56,0.020033367787976,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,GBP,2021-06-18 07:46:33,-0.081264104742419,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,72512135941432,EUR,2021-07-27 15:43:19,0.0195027508374195,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,EUR,2021-11-12 16:35:09,0.0204214544601324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,GBP,2021-02-23 23:44:38,-0.0774340722746046,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,72512135941432,EUR,2021-02-24 09:32:15,-0.0672953449030746,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,GBP,2021-04-10 12:22:56,-0.0766292964325236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,72512135941432,EUR,2021-04-17 19:48:24,-0.0666262779163103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,GBP,2021-05-11 11:12:49,-0.0756903325526702,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,72512135941432,EUR,2021-07-01 17:09:50,-0.0680281502186311,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,EUR,2021-09-15 19:56:54,-0.0668296718074126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,EUR,2021-09-27 12:35:43,-0.0672011902233941,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R44322613292247,UK,72512135941432,GBP,2021-10-09 10:38:29,-0.0757815649134351,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,EUR,2021-11-13 14:43:03,-0.0804337556732883,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
R44322613292247,UK,34829682674883,GBP,2021-05-05 14:03:46,-0.0007186865078694,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,GBP,2021-06-12 08:16:06,-0.0012168173119529,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,GBP,2021-06-15 12:41:49,-0.0002951907521058,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,GBP,2021-09-09 07:10:59,-0.0012442328301742,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,INR,2021-11-20 04:59:37,-0.1397733964329184,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
R44322613292247,UK,34829682674883,GBP,2021-10-11 07:00:55,-0.0642691615677888,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,34829682674883,GBP,2021-11-13 18:42:42,-0.0644199116795509,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,CNY,2021-07-05 14:26:18,-0.1736230098668605,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R44322613292247,UK,53737714485757,EUR,2021-04-19 17:12:36,-0.0856636061033014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R44322613292247,UK,53737714485757,JPY,2021-01-03 14:20:45,-0.1748899096121147,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,JPY,2021-02-16 17:36:47,-0.1748551745845177,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-06-04 14:59:38,0.0073017621100853,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-07-06 16:36:09,0.0084063114913809,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,JPY,2021-07-14 03:20:45,-0.1748916752441907,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R44322613292247,UK,53737714485757,JPY,2021-07-26 13:23:17,-0.1748873422989986,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,EUR,2021-08-18 22:51:42,-0.0163045582255834,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R44322613292247,UK,53737714485757,JPY,2021-08-19 08:51:07,-0.1748844193371357,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,JPY,2021-09-11 04:25:13,-0.1748716456196491,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-01-06 05:48:54,-0.0717950737041005,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-01-14 14:05:07,-0.0724389507592938,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,JPY,2021-01-23 10:32:51,-0.024920399481189,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,JPY,2021-01-31 05:34:15,-0.0249970483021319,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-02-26 09:19:32,-0.0715038278710679,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,JPY,2021-05-01 18:45:21,-0.0247316687564532,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-05-11 18:06:38,-0.0714668979699162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-05-20 15:54:56,-0.0723240029181138,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-05-27 20:17:39,-0.0719261607578067,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-06-16 09:25:13,-0.0724585433404391,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,JPY,2021-07-01 18:00:29,-0.0246700103620295,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-07-29 11:41:44,-0.0728881705874245,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,JPY,2021-09-02 17:59:41,-0.0259041934889486,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R44322613292247,UK,53737714485757,GBP,2021-11-19 14:59:38,-0.0732750888265895,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R44322613292247,UK,53737714485757,GBP,2021-12-07 20:45:30,-0.0735009320865902,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,USD,2021-01-10 15:02:04,-0.1024639724192758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-01-19 20:07:46,-0.0834348569561338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-04-08 14:48:42,-0.10225909480374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,USD,2021-07-20 16:32:40,-0.1023621827409475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-09-03 07:54:48,-0.083400407038551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-11-08 11:16:39,-0.1025987440553253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-11-10 14:22:47,-0.0837689403864377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,HKD,2021-02-18 10:28:28,-0.0170681736972215,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-03-07 20:54:00,-0.0877945744100948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,USD,2021-05-16 17:00:10,-0.0886645315029797,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-05-19 21:37:08,-0.0172563442665261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-06-06 17:23:48,-0.0879267495283856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,BRL,2021-08-05 09:03:14,0.0746590567690558,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R45171421473354,US,88747684764828,USD,2021-08-17 19:09:59,-0.0895329121386539,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-09-01 22:43:46,-0.0168789020807435,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-09-26 22:21:06,-0.0884491750836317,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,HKD,2021-11-19 22:20:34,-0.0172585343056119,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,HKD,2021-12-02 07:10:39,-0.0167832034003244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,HKD,2021-12-07 09:52:31,-0.0174136011281479,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R45171421473354,US,88747684764828,USD,2021-12-07 13:18:28,-0.0887930900429637,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,USD,2021-12-15 10:28:35,-0.0880429127871641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,USD,2021-12-25 15:56:25,-0.0898665955815794,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R45171421473354,US,88747684764828,CNY,2021-09-18 16:27:31,-0.1758150161239771,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R45171421473354,US,88747684764828,USD,2021-08-01 01:48:13,0.4242948927679066,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
R45171421473354,US,41665896224115,JPY,2021-02-16 20:52:36,-0.1045450888215382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,JPY,2021-02-22 10:16:30,-0.1045384023308277,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,SGD,2021-03-07 18:22:34,8.487361984151002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R45171421473354,US,41665896224115,USD,2021-06-03 20:21:25,-0.1224857517679425,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
R45171421473354,US,41665896224115,JPY,2021-08-27 17:03:16,-0.1046023001352678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,USD,2021-10-01 17:44:50,-0.1214085060073172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
R45171421473354,US,41665896224115,JPY,2021-11-30 12:02:24,-0.1036760825487278,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,JPY,2021-12-10 19:53:20,-0.1046077557281882,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,HKD,2021-12-19 20:56:59,1.403208447727732,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R45171421473354,US,41665896224115,HKD,2021-10-31 14:33:44,-0.1659946128655016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
R45171421473354,US,41665896224115,JPY,2021-02-25 16:07:06,-0.1836890200893667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,BRL,2021-03-30 20:23:48,-0.067797010680621,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
R45171421473354,US,41665896224115,JPY,2021-05-23 07:36:11,-0.1836744561470716,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
R45171421473354,US,41665896224115,USD,2021-06-05 19:39:21,-0.0218079085261851,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R45171421473354,US,41665896224115,USD,2021-07-08 12:32:09,-0.0213412462809007,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
R45171421473354,US,93621377136742,USD,2021-01-28 18:42:16,-0.0060824696514086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-01-19 15:03:13,-0.0180739076494597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-01-28 06:24:10,-0.0069130153140267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
R45171421473354,US,93621377136742,GBP,2021-02-02 17:27:24,-0.0191019543443048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-02-22 07:07:42,-0.0190081495763032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-04-04 10:56:45,-0.0196579466919865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-08-14 18:10:31,-0.0188119418572076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-08-15 13:30:52,-0.0194319977166198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-08-22 08:20:44,-0.0066954023971027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,USD,2021-09-14 12:50:18,-0.0061409531228319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-09-20 07:25:28,-0.0194896478294863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-12-28 16:02:47,-0.0076312306726531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-01-19 19:15:28,-0.0329746646642233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-04-18 11:51:16,-0.0600319883149984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-06-25 14:28:11,-0.032817959253516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-09-01 12:05:24,-0.0337290495152291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-09-02 08:27:49,-0.0604493476337922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,USD,2021-09-05 02:51:52,-0.0602802648702163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
R45171421473354,US,93621377136742,USD,2021-09-10 19:31:03,-0.0599268293457689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-09-19 09:04:28,-0.03395668993645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,USD,2021-10-25 16:25:54,-0.0603928424616136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
R45171421473354,US,93621377136742,GBP,2021-11-23 10:58:52,-0.0327045971428244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,BRL,2021-12-07 12:26:44,-0.1622396874558425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45171421473354,US,93621377136742,GBP,2021-12-18 07:52:09,-0.0319591980979194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
R45832542755686,SG,37791669537939,SGD,2021-02-11 12:21:11,-0.0209276760233792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,37791669537939,SGD,2021-02-25 03:08:01,-0.0225207911319098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
R45832542755686,SG,37791669537939,BRL,2021-03-10 10:30:53,0.0036327168344062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,BRL,2021-04-20 04:04:19,0.003948169013354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R45832542755686,SG,37791669537939,BRL,2021-04-25 18:56:03,0.0037924768627911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,SGD,2021-05-25 12:44:26,-0.0231446716001589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,37791669537939,SGD,2021-06-21 21:15:03,-0.0233132226958128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,37791669537939,BRL,2021-07-01 16:14:27,0.003603586378027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,BRL,2021-07-09 15:41:32,0.0038321170339081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,BRL,2021-08-03 09:20:02,0.004062366337258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,BRL,2021-08-16 13:18:13,0.0038808264706252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,SGD,2021-09-21 21:47:39,-0.0229054958396855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,37791669537939,BRL,2021-10-06 21:18:59,0.0037131903383721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,37791669537939,INR,2021-03-05 14:37:38,-0.1849560043450918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
R45832542755686,SG,15745877293695,SGD,2021-01-11 08:57:37,-0.0581380298401147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-01-15 18:53:16,-0.0573134462768455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-02-18 14:06:42,-0.055984218977448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,CNY,2021-03-23 14:48:17,-0.0914573694965975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,SGD,2021-04-21 12:12:09,-0.0579919522238813,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,CNY,2021-04-25 19:35:41,-0.0916014545945603,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,CNY,2021-05-21 04:08:05,-0.0910461027212591,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R45832542755686,SG,15745877293695,CNY,2021-07-01 08:09:10,-0.0914019814452737,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,SGD,2021-07-13 19:34:55,-0.0573899746193644,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-08-07 16:50:10,-0.0572574162055949,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,CNY,2021-08-10 07:05:04,-0.0913164608053596,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,SGD,2021-09-13 06:50:04,-0.0585152726504265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
R45832542755686,SG,15745877293695,HKD,2021-09-17 17:02:32,-0.1638462568538931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R45832542755686,SG,15745877293695,CNY,2021-10-12 06:31:17,-0.0908481225696838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
R45832542755686,SG,15745877293695,SGD,2021-04-27 12:33:30,-0.0213766408363729,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-04-30 16:29:21,-0.0217053813131697,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,CNY,2021-06-16 07:10:52,-0.1396026682189456,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,CNY,2021-06-17 10:50:51,-0.139703491003518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R45832542755686,SG,15745877293695,SGD,2021-07-31 16:55:51,-0.0210128513882532,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-08-02 23:32:45,-0.0213288188523326,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-08-07 11:44:44,-0.0212287855328025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
R45832542755686,SG,15745877293695,SGD,2021-09-02 02:37:18,-0.0226728382661143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
R45832542755686,SG,15745877293695,JPY,2021-08-01 09:38:21,-0.1854175213431498,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R45832542755686,SG,98937364396399,INR,2021-07-04 08:10:45,-0.1847896825453993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
R45832542755686,SG,98937364396399,GBP,2021-01-15 11:42:38,-0.1082632806144238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
