customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount,hr_rounded,converted_time,converted_amount,scaled_amount
R55128326699267,US,N,2021-12-24 20:23:24,94247511935893,DE,INTEREST,USD,891.5,20,2021-12-24 08:23:24,891.5,-0.1849980914250871
R55128326699267,US,N,2021-01-21 23:36:33,94247511935893,DE,OTHER,EUR,15749.4,0,2021-01-21 11:36:33,15749.4,-0.13907094713012316
R55128326699267,US,N,2021-02-01 23:18:04,94247511935893,DE,OTHER,EUR,15628.22,23,2021-02-01 11:18:04,15628.22,-0.13944552572774893
R55128326699267,US,N,2021-02-21 21:09:06,94247511935893,DE,OTHER,INR,15667.84,21,2021-02-21 09:09:06,188.01408,-0.18717263152545902
R55128326699267,US,N,2021-05-09 20:28:00,94247511935893,DE,OTHER,USD,73508.83,20,2021-05-09 08:28:00,73508.83,0.03946879778705017
R55128326699267,US,N,2021-05-29 07:22:51,94247511935893,DE,OTHER,EUR,15740.95,7,2021-05-28 19:22:51,15740.95,-0.1390970668623392
R55128326699267,US,N,2021-06-19 04:57:04,94247511935893,DE,OTHER,EUR,15547.24,5,2021-06-18 16:57:04,15547.24,-0.13969584240406296
R55128326699267,US,N,2021-07-02 02:17:37,94247511935893,DE,OTHER,USD,72560.4,2,2021-07-01 14:17:37,72560.4,0.0365371128609386
R55128326699267,US,N,2021-09-30 23:45:06,94247511935893,DE,OTHER,USD,73416.05,0,2021-09-30 11:45:06,73416.05,0.03918200621841081
R55128326699267,US,N,2021-10-15 23:25:19,94247511935893,DE,OTHER,EUR,15875.26,23,2021-10-15 11:25:19,15875.26,-0.13868190221927007
R55128326699267,US,N,2021-03-04 01:28:32,94247511935893,DE,TT,HKD,27996.17,1,2021-03-03 13:28:32,3639.5020999999997,-0.17650376255158792
R55128326699267,US,N,2021-07-27 20:02:04,94247511935893,DE,TT,SGD,928.71,20,2021-07-27 08:02:04,659.3841,-0.18571558315894288
R55128326699267,US,N,2021-02-12 01:45:25,21549686296673,JP,INTEREST,JPY,2917849.36,2,2021-02-11 13:45:25,19841.375647999997,-0.12642227160820052
R55128326699267,US,N,2021-05-05 04:54:18,21549686296673,JP,INTEREST,USD,16395.78,5,2021-05-04 16:54:18,16395.78,-0.13707292671476307
R55128326699267,US,N,2021-06-13 01:57:09,21549686296673,JP,INTEREST,USD,16196.9,2,2021-06-12 13:57:09,16196.9,-0.13768768320507344
R55128326699267,US,N,2021-06-21 00:24:06,21549686296673,JP,INTEREST,USD,16507.29,0,2021-06-20 12:24:06,16507.29,-0.13672823898228867
R55128326699267,US,N,2021-07-01 04:26:45,21549686296673,JP,INTEREST,USD,16532.98,4,2021-06-30 16:26:45,16532.98,-0.13664882881416682
R55128326699267,US,N,2021-09-29 07:50:41,21549686296673,JP,INTEREST,USD,16572.47,8,2021-09-28 19:50:41,16572.47,-0.13652676156857974
R55128326699267,US,N,2021-10-05 05:07:23,21549686296673,JP,INTEREST,USD,16641.7,5,2021-10-04 17:07:23,16641.7,-0.13631276522996255
R55128326699267,US,N,2021-10-07 04:15:13,21549686296673,JP,INTEREST,CNY,16493.25,4,2021-10-06 16:15:13,2309.0550000000003,-0.18061629769710083
R55128326699267,US,N,2021-10-09 03:26:02,21549686296673,JP,INTEREST,JPY,2915720.05,3,2021-10-08 15:26:02,19826.89634,-0.12646702848957725
R55128326699267,US,N,2021-10-23 22:17:08,21549686296673,JP,INTEREST,JPY,2918305.35,22,2021-10-23 10:17:08,19844.47638,-0.12641268695855393
R55128326699267,US,N,2021-12-12 19:53:49,21549686296673,JP,INTEREST,USD,16282.57,20,2021-12-12 07:53:49,16282.57,-0.13742286930460637
R55128326699267,US,N,2021-11-19 02:45:57,21549686296673,JP,OTHER,JPY,9418615.39,3,2021-11-18 14:45:57,64046.584652,0.010220121496864637
R55128326699267,US,N,2021-01-02 05:32:41,21549686296673,JP,TRANSFER,USD,59838.45,6,2021-01-01 17:32:41,59838.45,-0.00278761225925446
R55128326699267,US,N,2021-01-27 00:19:11,21549686296673,JP,TRANSFER,CNY,59911.75,0,2021-01-26 12:19:11,8387.645,-0.1618268133123678
R55128326699267,US,N,2021-02-19 06:59:18,21549686296673,JP,TRANSFER,USD,59314.97,7,2021-02-18 18:59:18,59314.97,-0.0044057373977684855
R55128326699267,US,N,2021-05-05 21:08:44,21549686296673,JP,TRANSFER,USD,60000.0,21,2021-05-05 09:08:44,60000.0,-0.0022882462545800743
R55128326699267,US,N,2021-07-02 21:11:51,21549686296673,JP,TRANSFER,JPY,9420111.44,21,2021-07-02 09:11:51,64056.75779199999,0.010251567614331606
R55128326699267,US,N,2021-07-22 00:13:50,21549686296673,JP,TRANSFER,JPY,9419596.34,0,2021-07-21 12:13:50,64053.255112,0.010240740506208747
R55128326699267,US,N,2021-08-10 04:49:46,21549686296673,JP,TRANSFER,USD,59991.32,5,2021-08-09 16:49:46,59991.32,-0.002315076938087185
R55128326699267,US,N,2021-08-17 04:15:45,21549686296673,JP,TRANSFER,USD,60000.0,4,2021-08-16 16:15:45,60000.0,-0.0022882462545800743
R55128326699267,US,N,2021-10-04 23:10:16,21549686296673,JP,TRANSFER,USD,59950.57,23,2021-10-04 11:10:16,59950.57,-0.002441038960312384
R55128326699267,US,N,2021-10-07 04:58:05,21549686296673,JP,TRANSFER,USD,60000.0,5,2021-10-06 16:58:05,60000.0,-0.0022882462545800743
R55128326699267,US,N,2021-10-25 23:38:18,64168517114785,SG,PAYMENT,JPY,37565.81,0,2021-10-25 11:38:18,255.44750799999997,-0.1869641885572024
R55128326699267,US,N,2021-01-15 02:21:25,64168517114785,SG,TRANSFER,USD,37863.08,2,2021-01-14 14:21:25,37863.08,-0.07071551518801436
R55128326699267,US,N,2021-01-19 18:28:23,64168517114785,SG,TRANSFER,USD,37524.52,18,2021-01-19 06:28:23,37524.52,-0.07176203548849446
R55128326699267,US,N,2021-08-17 07:37:34,64168517114785,SG,TRANSFER,USD,37909.02,8,2021-08-16 19:37:34,37909.02,-0.07057351039535117
R55128326699267,US,N,2021-12-14 22:17:05,64168517114785,SG,TRANSFER,USD,37690.28,22,2021-12-14 10:17:05,37690.28,-0.07124965598410062
R55128326699267,US,N,2021-03-11 19:49:07,64168517114785,SG,TT,USD,61339.98,20,2021-03-11 07:49:07,61339.98,0.0018537559672928648
R55128326699267,US,N,2021-04-10 05:23:46,64168517114785,SG,TT,EUR,290139.32,5,2021-04-09 17:23:46,290139.32,0.7090936958492761
R55128326699267,US,N,2021-08-30 21:03:06,64168517114785,SG,TT,BRL,290011.77,21,2021-08-30 09:03:06,58002.35400000001,-0.008463154962557463
R57129996618334,UK,N,2021-01-06 00:17:56,59651847594759,FR,DIVIDEND,EUR,17469.1,0,2021-01-05 16:17:56,17469.1,-0.1337551952375913
R57129996618334,UK,N,2021-05-22 18:16:23,59651847594759,FR,DIVIDEND,GBP,58600.0,18,2021-05-22 10:16:23,66804.0,0.018743547591315694
R57129996618334,UK,N,2021-05-25 14:09:40,59651847594759,FR,DIVIDEND,EUR,17625.03,14,2021-05-25 06:09:40,17625.03,-0.13327320117316
R57129996618334,UK,N,2021-06-12 17:30:39,59651847594759,FR,DIVIDEND,EUR,17706.57,18,2021-06-12 09:30:39,17706.57,-0.1330211534850068
R57129996618334,UK,N,2021-06-16 21:41:40,59651847594759,FR,DIVIDEND,EUR,17807.86,22,2021-06-16 13:41:40,17807.86,-0.1327080567185972
R57129996618334,UK,N,2021-06-21 03:33:11,59651847594759,FR,DIVIDEND,EUR,17676.67,4,2021-06-20 19:33:11,17676.67,-0.1331135771528481
R57129996618334,UK,N,2021-07-01 15:26:58,59651847594759,FR,DIVIDEND,EUR,17376.97,15,2021-07-01 07:26:58,17376.97,-0.13403997759606018
R57129996618334,UK,N,2021-08-09 17:32:08,59651847594759,FR,DIVIDEND,EUR,17432.2,18,2021-08-09 09:32:08,17432.2,-0.1338692565534222
R57129996618334,UK,N,2021-08-15 04:03:07,59651847594759,FR,DIVIDEND,EUR,17641.41,4,2021-08-14 20:03:07,17641.41,-0.13322256907686433
R57129996618334,UK,N,2021-11-27 00:54:16,59651847594759,FR,DIVIDEND,GBP,58833.97,1,2021-11-26 16:54:16,67070.7258,0.019568021729907938
R57129996618334,UK,N,2021-12-11 04:09:59,59651847594759,FR,DIVIDEND,EUR,17698.93,4,2021-12-10 20:09:59,17698.93,-0.13304476943224117
R57129996618334,UK,N,2021-01-19 00:52:15,59651847594759,FR,PAYMENT,EUR,22388.01,1,2021-01-18 16:52:15,22388.01,-0.11855038908437035
R57129996618334,UK,N,2021-02-06 21:09:09,59651847594759,FR,PAYMENT,EUR,22825.21,21,2021-02-06 13:09:09,22825.21,-0.11719896341279105
R57129996618334,UK,N,2021-03-05 13:56:48,59651847594759,FR,PAYMENT,USD,22475.37,14,2021-03-05 05:56:48,22475.37,-0.11828035123746009
R57129996618334,UK,N,2021-05-27 00:08:05,59651847594759,FR,PAYMENT,EUR,22437.18,0,2021-05-26 16:08:05,22437.18,-0.11839840006270624
R57129996618334,UK,N,2021-05-31 14:21:42,59651847594759,FR,PAYMENT,GBP,51333.44,14,2021-05-31 06:21:42,58520.1216,-0.006862687381239995
R57129996618334,UK,N,2021-06-06 17:40:01,59651847594759,FR,PAYMENT,GBP,51606.97,18,2021-06-06 09:40:01,58831.945799999994,-0.0058988099134914245
R57129996618334,UK,N,2021-07-08 00:00:36,59651847594759,FR,PAYMENT,GBP,50947.28,0,2021-07-07 16:00:36,58079.89919999999,-0.008223455571002722
R57129996618334,UK,N,2021-08-17 03:21:35,59651847594759,FR,PAYMENT,EUR,22385.2,3,2021-08-16 19:21:35,22385.2,-0.1185590750544919
R57129996618334,UK,N,2021-09-29 14:08:34,59651847594759,FR,PAYMENT,GBP,51282.29,14,2021-09-29 06:08:34,58461.8106,-0.007042932080085977
R57129996618334,UK,N,2021-10-10 02:44:08,59651847594759,FR,PAYMENT,BRL,51286.4,3,2021-10-09 18:44:08,10257.28,-0.15604759845536142
R57129996618334,UK,N,2021-12-21 21:45:08,59651847594759,FR,PAYMENT,EUR,22486.43,22,2021-12-21 13:45:08,22486.43,-0.11824616375363652
R57129996618334,UK,N,2021-12-29 14:53:51,59651847594759,FR,PAYMENT,EUR,22511.66,15,2021-12-29 06:53:51,22511.66,-0.11816817548809685
R57129996618334,UK,N,2021-01-05 15:28:08,35838559434413,UK,DIVIDEND,EUR,5538.08,15,2021-01-05 07:28:08,5538.08,-0.1706350825114389
R57129996618334,UK,N,2021-01-05 23:24:52,35838559434413,UK,DIVIDEND,EUR,5718.44,23,2021-01-05 15:24:52,5718.44,-0.1700775730555239
R57129996618334,UK,N,2021-01-26 19:22:20,35838559434413,UK,DIVIDEND,EUR,5635.53,19,2021-01-26 11:22:20,5635.53,-0.17033385554049793
R57129996618334,UK,N,2021-01-28 22:14:25,35838559434413,UK,DIVIDEND,GBP,26231.41,22,2021-01-28 14:14:25,29903.807399999998,-0.09531836358402948
R57129996618334,UK,N,2021-03-07 22:44:35,35838559434413,UK,DIVIDEND,EUR,5536.26,23,2021-03-07 14:44:35,5536.26,-0.1706407082999162
R57129996618334,UK,N,2021-04-03 21:26:12,35838559434413,UK,DIVIDEND,EUR,5695.08,21,2021-04-03 13:26:12,5695.08,-0.17014978097795777
R57129996618334,UK,N,2021-05-29 16:36:41,35838559434413,UK,DIVIDEND,EUR,5634.09,17,2021-05-29 08:36:41,5634.09,-0.17033830671379863
R57129996618334,UK,N,2021-06-21 11:05:03,35838559434413,UK,DIVIDEND,GBP,26164.53,11,2021-06-21 03:05:03,29827.564199999997,-0.0955540383730582
R57129996618334,UK,N,2021-10-15 19:33:22,35838559434413,UK,DIVIDEND,EUR,5617.15,20,2021-10-15 11:33:22,5617.15,-0.1703906698219335
R57129996618334,UK,N,2021-11-27 16:28:42,35838559434413,UK,INVESTMENT,CNY,5633.32,16,2021-11-27 08:28:42,788.6648,-0.18531596454773577
R57129996618334,UK,N,2021-01-20 16:02:07,35838559434413,UK,OTHER,GBP,59481.15,16,2021-01-20 08:02:07,67808.511,0.02184858407984223
R57129996618334,UK,N,2021-03-27 13:42:04,35838559434413,UK,OTHER,GBP,59233.04,14,2021-03-27 05:42:04,67525.6656,0.02097428276545951
R57129996618334,UK,N,2021-01-10 12:20:45,96492681285966,US,DIVIDEND,USD,17384.62,12,2021-01-10 04:20:45,17384.62,-0.1340163307379001
R57129996618334,UK,N,2021-08-05 18:42:50,96492681285966,US,DIVIDEND,GBP,10564.03,19,2021-08-05 10:42:50,12042.9942,-0.15052779055969875
R59973436127375,SG,N,2021-01-13 17:51:32,43131549464923,BR,BILLING,JPY,371346.77,18,2021-01-13 17:51:32,2525.158036,-0.17994830320817898
R59973436127375,SG,N,2021-05-31 19:53:12,43131549464923,BR,BILLING,BRL,372224.56,20,2021-05-31 19:53:12,74444.912,0.042362313902108026
R59973436127375,SG,N,2021-01-28 22:18:16,43131549464923,BR,INVESTMENT,BRL,310700.0,22,2021-01-28 22:18:16,62140.0,0.004326691845099076
R59973436127375,SG,N,2021-02-16 17:00:43,43131549464923,BR,INVESTMENT,USD,75000.0,17,2021-02-16 17:00:43,75000.0,0.04407814229457285
R59973436127375,SG,N,2021-05-04 19:26:17,43131549464923,BR,INVESTMENT,USD,75000.0,19,2021-05-04 19:26:17,75000.0,0.04407814229457285
R59973436127375,SG,N,2021-01-14 07:03:11,71242258312542,HK,INVESTMENT,SGD,39210.16,7,2021-01-14 07:03:11,27839.213600000003,-0.10170021413916094
R59973436127375,SG,N,2021-03-02 15:29:48,71242258312542,HK,INVESTMENT,HKD,516200.0,15,2021-03-02 15:29:48,67106.0,0.019677057547438637
R59973436127375,SG,N,2021-03-24 18:29:47,71242258312542,HK,INVESTMENT,SGD,39679.57,18,2021-03-24 18:29:47,28172.4947,-0.10067001140724835
R59973436127375,SG,N,2021-05-19 06:48:41,71242258312542,HK,INVESTMENT,SGD,39560.31,7,2021-05-19 06:48:41,28087.820099999997,-0.1009317484341713
R59973436127375,SG,N,2021-08-02 22:23:22,71242258312542,HK,INVESTMENT,HKD,515990.59,22,2021-08-02 22:23:22,67078.7767,0.019592907807079302
R59973436127375,SG,N,2021-08-10 06:22:29,71242258312542,HK,INVESTMENT,HKD,518123.19,6,2021-08-10 06:22:29,67356.0147,0.020449876128985297
R59973436127375,SG,N,2021-09-19 08:00:28,71242258312542,HK,INVESTMENT,SGD,40000.0,8,2021-09-19 08:00:28,28400.0,-0.09996677146479557
R59973436127375,SG,N,2021-10-29 20:24:12,71242258312542,HK,INVESTMENT,HKD,515795.27,20,2021-10-29 20:24:12,67053.3851,0.019514420020980316
R59973436127375,SG,N,2021-11-20 16:21:21,71242258312542,HK,INVESTMENT,HKD,515542.37,16,2021-11-20 16:21:21,67020.5081,0.019412794170558304
R59973436127375,SG,N,2021-12-04 14:14:24,71242258312542,HK,INVESTMENT,HKD,517450.66,14,2021-12-04 14:14:24,67268.5858,0.020179625305796964
R59973436127375,SG,N,2021-07-11 09:23:07,71242258312542,HK,PAYMENT,SGD,460633.92,9,2021-07-11 09:23:07,327050.0832,0.823188281727741
R59973436127375,SG,N,2021-12-13 19:19:06,71242258312542,HK,PAYMENT,SGD,39752.4,19,2021-12-13 19:19:06,28224.203999999998,-0.10051017317422137
R59973436127375,SG,N,2021-01-16 21:34:17,71242258312542,HK,TRANSFER,SGD,79622.62,22,2021-01-16 21:34:17,56532.06019999999,-0.013007969203371543
R59973436127375,SG,N,2021-01-20 09:04:56,71242258312542,HK,TRANSFER,HKD,460000.0,9,2021-01-20 09:04:56,59800.0,-0.00290646476856878
R59973436127375,SG,N,2021-04-03 04:25:24,71242258312542,HK,TRANSFER,HKD,459543.99,4,2021-04-03 04:25:24,59740.7187,-0.0030897087545353804
R59973436127375,SG,N,2021-05-28 19:43:19,71242258312542,HK,TRANSFER,HKD,459602.5,20,2021-05-28 19:43:19,59748.325000000004,-0.003066196977120598
R59973436127375,SG,N,2021-07-22 13:52:00,71242258312542,HK,TRANSFER,SGD,79460.36,14,2021-07-22 13:52:00,56416.855599999995,-0.01336407728645485
R59973436127375,SG,N,2021-09-18 18:25:44,71242258312542,HK,TRANSFER,SGD,79341.73,18,2021-09-18 18:25:44,56332.6283,-0.013624431667671251
R59973436127375,SG,N,2021-11-23 18:53:40,71242258312542,HK,TRANSFER,HKD,460443.79,19,2021-11-23 18:53:40,59857.6927,-0.0027281312922588
R59973436127375,SG,N,2021-12-27 19:22:22,71242258312542,HK,TRANSFER,SGD,79824.79,19,2021-12-27 19:22:22,56675.60089999999,-0.012564271612117057
R59973436127375,SG,N,2021-03-01 22:09:44,94665366435184,SG,BILLING,SGD,99552.21,22,2021-03-01 22:09:44,70682.06910000001,0.030731018172053304
R59973436127375,SG,N,2021-03-14 12:12:26,94665366435184,SG,BILLING,SGD,99000.0,12,2021-03-14 12:12:26,70290.0,0.02951909629013883
R59973436127375,SG,N,2021-08-03 12:28:52,94665366435184,SG,BILLING,SGD,99351.44,12,2021-08-03 12:28:52,70539.5224,0.030290393126813316
R59973436127375,SG,N,2021-10-29 17:41:33,94665366435184,SG,BILLING,SGD,99913.96,18,2021-10-29 17:41:33,70938.9116,0.03152494211544902
R59973436127375,SG,N,2021-11-07 19:19:18,94665366435184,SG,BILLING,CNY,100207.33,19,2021-11-07 19:19:18,14029.026200000002,-0.14438878180082867
R59973436127375,SG,N,2021-12-28 18:34:40,94665366435184,SG,BILLING,SGD,99972.16,19,2021-12-28 18:34:40,70980.23359999999,0.031652672242624184
R59973436127375,SG,N,2021-04-06 16:32:08,94665366435184,SG,DIVIDEND,JPY,98790.27,17,2021-04-06 16:32:08,671.773836,-0.18567728533804972
R59973436127375,SG,N,2021-02-22 17:44:03,94665366435184,SG,OTHER,CNY,99755.18,18,2021-02-22 17:44:03,13965.7252,-0.14458445105159867
R59973436127375,SG,N,2021-01-05 11:26:43,94665366435184,SG,TT,SGD,98610.14,11,2021-01-05 11:26:43,70013.1994,0.028663480012122915
R59973436127375,SG,N,2021-06-13 18:06:41,94665366435184,SG,TT,SGD,98974.7,18,2021-06-13 18:06:41,70272.037,0.029463570994304928
R59973436127375,SG,N,2021-08-31 07:55:58,94665366435184,SG,TT,SGD,98497.49,8,2021-08-31 07:55:58,69933.2179,0.028416249791739994
R59973436127375,SG,N,2021-09-07 10:42:02,94665366435184,SG,TT,SGD,98633.7,11,2021-09-07 10:42:02,70029.927,0.0287151865721959
R59973436127375,SG,N,2021-12-24 19:20:13,94665366435184,SG,TT,SGD,99000.0,19,2021-12-24 19:20:13,70290.0,0.02951909629013883
R61551484533325,UK,N,2021-02-15 17:07:55,97729651961317,FR,BILLING,GBP,31170.07,17,2021-02-15 09:07:55,35533.879799999995,-0.07791528862014536
R61551484533325,UK,N,2021-04-21 00:24:07,97729651961317,FR,BILLING,EUR,43217.14,0,2021-04-20 16:24:07,43217.14,-0.05416562010298252
R61551484533325,UK,N,2021-06-23 10:12:33,97729651961317,FR,BILLING,EUR,43155.29,10,2021-06-23 02:12:33,43155.29,-0.05435680417843352
R61551484533325,UK,N,2021-07-23 21:21:20,97729651961317,FR,BILLING,GBP,30913.98,21,2021-07-23 13:21:20,35241.93719999999,-0.07881771022185537
R61551484533325,UK,N,2021-09-05 22:36:04,97729651961317,FR,BILLING,EUR,43170.94,23,2021-09-05 14:36:04,43170.94,-0.0543084285797139
R61551484533325,UK,N,2021-12-11 07:17:27,97729651961317,FR,BILLING,GBP,31377.5,7,2021-12-10 23:17:27,35770.35,-0.0771843373419123
R61551484533325,UK,N,2021-05-21 12:19:11,79138131622628,FR,DIVIDEND,EUR,27695.62,12,2021-05-21 04:19:11,27695.62,-0.10214407524921239
R61551484533325,UK,N,2021-12-06 14:27:35,79138131622628,FR,DIVIDEND,EUR,27656.65,14,2021-12-06 06:27:35,27656.65,-0.10226453512666309
R61551484533325,UK,N,2021-04-17 00:04:25,79138131622628,FR,PAYMENT,EUR,28816.34,0,2021-04-16 16:04:25,28816.34,-0.09867982598422528
R61551484533325,UK,N,2021-01-05 19:45:25,97729651961317,FR,TRANSFER,EUR,49394.78,20,2021-01-05 11:45:25,49394.78,-0.03506996299919658
R61551484533325,UK,N,2021-01-13 23:01:19,97729651961317,FR,TRANSFER,EUR,49133.91,23,2021-01-13 15:01:19,49133.91,-0.035876336317917736
R61551484533325,UK,N,2021-03-18 05:34:25,97729651961317,FR,TRANSFER,GBP,59553.15,6,2021-03-17 21:34:25,67890.591,0.0221023009579832
R61551484533325,UK,N,2021-04-28 02:46:51,97729651961317,FR,TRANSFER,EUR,49320.48,3,2021-04-27 18:46:51,49320.48,-0.035299631177143374
R61551484533325,UK,N,2021-05-16 04:36:35,97729651961317,FR,TRANSFER,EUR,49308.09,5,2021-05-15 20:36:35,49308.09,-0.035337929814085
R61551484533325,UK,N,2021-06-29 10:24:34,97729651961317,FR,TRANSFER,EUR,49170.96,10,2021-06-29 02:24:34,49170.96,-0.035761811338201346
R61551484533325,UK,N,2021-07-06 22:59:21,97729651961317,FR,TRANSFER,GBP,59309.65,23,2021-07-06 14:59:21,67613.00099999999,0.021244244571492543
R61551484533325,UK,N,2021-09-25 15:57:26,97729651961317,FR,TRANSFER,GBP,59704.19,16,2021-09-25 07:57:26,68062.7766,0.02263454258679446
R61551484533325,UK,N,2021-11-16 19:09:32,97729651961317,FR,TRANSFER,EUR,49271.85,19,2021-11-16 11:09:32,49271.85,-0.035449951008819744
R61551484533325,UK,N,2021-12-16 20:19:14,97729651961317,FR,TRANSFER,GBP,59845.42,20,2021-12-16 12:19:14,68223.77879999999,0.023132215290958987
R61551484533325,UK,N,2021-12-20 18:29:35,97729651961317,FR,TRANSFER,GBP,60110.99,18,2021-12-20 10:29:35,68526.52859999999,0.02406804294829089
R61551484533325,UK,N,2021-12-30 01:00:22,97729651961317,FR,TRANSFER,GBP,59944.08,1,2021-12-29 17:00:22,68336.2512,0.023479877890922745
R61551484533325,UK,N,2021-09-13 20:35:58,85438833367826,HK,INTEREST,GBP,28400.69,21,2021-09-13 12:35:58,32376.786599999996,-0.0876741559532846
R61551484533325,UK,N,2021-01-07 21:25:05,44214619472353,UK,DIVIDEND,GBP,45577.03,21,2021-01-07 13:25:05,51957.81419999999,-0.027147387027065446
R61551484533325,UK,N,2021-02-05 21:59:34,44214619472353,UK,DIVIDEND,GBP,45063.06,22,2021-02-05 13:59:34,51371.888399999996,-0.028958537913983656
R61551484533325,UK,N,2021-03-01 01:52:39,44214619472353,UK,DIVIDEND,GBP,45221.04,2,2021-02-28 17:52:39,51551.9856,-0.028401840797196008
R61551484533325,UK,N,2021-06-14 01:51:57,44214619472353,UK,DIVIDEND,GBP,45099.8,2,2021-06-13 17:51:57,51413.772,-0.028829071829221165
R61551484533325,UK,N,2021-06-27 18:33:47,44214619472353,UK,DIVIDEND,GBP,45304.18,19,2021-06-27 10:33:47,51646.765199999994,-0.028108868279853805
R61551484533325,UK,N,2021-07-03 05:16:55,44214619472353,UK,DIVIDEND,GBP,45050.63,5,2021-07-02 21:16:55,51357.718199999996,-0.02900233931391827
R61551484533325,UK,N,2021-09-17 02:33:58,44214619472353,UK,DIVIDEND,GBP,45654.97,3,2021-09-16 18:33:58,52046.665799999995,-0.026872738506477846
R61551484533325,UK,N,2021-09-23 05:00:21,44214619472353,UK,DIVIDEND,GBP,45441.9,5,2021-09-22 21:00:21,51803.765999999996,-0.027623564273498612
R61551484533325,UK,N,2021-10-07 15:05:49,44214619472353,UK,DIVIDEND,GBP,45000.0,15,2021-10-07 07:05:49,51299.99999999999,-0.029180751613088793
R61551484533325,UK,N,2021-10-08 19:31:13,44214619472353,UK,DIVIDEND,GBP,45392.34,20,2021-10-08 11:31:13,51747.26759999999,-0.027798206057952322
R61551484533325,UK,N,2021-07-08 07:23:12,44214619472353,UK,OTHER,GBP,45163.09,7,2021-07-07 23:23:12,51485.92259999999,-0.028606047645644218
R61551484533325,UK,N,2021-01-28 22:10:00,44214619472353,UK,TRANSFER,GBP,32158.43,22,2021-01-28 14:10:00,36660.610199999996,-0.07443246065237585
R61551484533325,UK,N,2021-02-24 03:19:45,44214619472353,UK,TRANSFER,GBP,32000.0,3,2021-02-23 19:19:45,36480.0,-0.07499074349965186
R61551484533325,UK,N,2021-03-22 17:40:00,44214619472353,UK,TRANSFER,GBP,31791.89,18,2021-03-22 09:40:00,36242.75459999999,-0.07572409099284516
R61551484533325,UK,N,2021-05-19 21:39:39,44214619472353,UK,TRANSFER,CNY,32077.98,22,2021-05-19 13:39:39,4490.917200000001,-0.17387195966204017
R61551484533325,UK,N,2021-06-05 01:00:26,44214619472353,UK,TRANSFER,SGD,32533.1,1,2021-06-04 17:00:26,23098.500999999997,-0.11635419563325862
R61551484533325,UK,N,2021-08-21 03:12:16,44214619472353,UK,TRANSFER,GBP,32415.02,3,2021-08-20 19:12:16,36953.1228,-0.07352827712790098
R61551484533325,UK,N,2021-08-23 20:06:22,44214619472353,UK,TRANSFER,GBP,32061.41,20,2021-08-23 12:06:22,36550.007399999995,-0.07477434414567082
R61551484533325,UK,N,2021-09-12 23:18:26,44214619472353,UK,TRANSFER,GBP,32467.59,23,2021-09-12 15:18:26,37013.052599999995,-0.0733430285684028
R61551484533325,UK,N,2021-11-11 23:58:04,44214619472353,UK,TRANSFER,EUR,32381.79,0,2021-11-11 15:58:04,32381.79,-0.08765868998072013
R61551484533325,UK,N,2021-11-19 22:39:04,44214619472353,UK,TRANSFER,GBP,32000.0,23,2021-11-19 14:39:04,36480.0,-0.07499074349965186
R62318925387112,US,N,2021-06-25 08:37:37,64889449375891,CN,PAYMENT,USD,67900.62,9,2021-06-24 20:37:37,67900.62,0.02213330152536715
R62318925387112,US,N,2021-01-07 19:49:13,64889449375891,CN,TRANSFER,GBP,12061.88,20,2021-01-07 07:49:13,13750.543199999998,-0.14524959853298428
R62318925387112,US,N,2021-01-16 21:09:24,64889449375891,CN,TRANSFER,USD,67630.4,21,2021-01-16 09:09:24,67630.4,0.021298026491117006
R62318925387112,US,N,2021-01-18 00:18:00,64889449375891,CN,TRANSFER,GBP,12287.86,0,2021-01-17 12:18:00,14008.160399999999,-0.14445327992017462
R62318925387112,US,N,2021-01-21 13:54:37,64889449375891,CN,TRANSFER,USD,67851.85,14,2021-01-21 01:54:37,67851.85,0.021982548940731036
R62318925387112,US,N,2021-01-29 03:13:56,64889449375891,CN,TRANSFER,CNY,452193.8,3,2021-01-28 15:13:56,63307.132000000005,0.007934404898442422
R62318925387112,US,N,2021-01-30 08:02:50,64889449375891,CN,TRANSFER,USD,67739.45,8,2021-01-29 20:02:50,67739.45,0.021635110135869356
R62318925387112,US,N,2021-02-05 09:34:32,64889449375891,CN,TRANSFER,USD,67648.17,10,2021-02-04 21:34:32,67648.17,0.021352955206084916
R62318925387112,US,N,2021-02-22 19:35:53,64889449375891,CN,TRANSFER,USD,67510.08,20,2021-02-22 07:35:53,67510.08,0.020926106233101423
R62318925387112,US,N,2021-03-22 16:13:59,64889449375891,CN,TRANSFER,GBP,12000.0,16,2021-03-22 04:13:59,13679.999999999998,-0.1454676540943643
R62318925387112,US,N,2021-03-27 04:33:22,64889449375891,CN,TRANSFER,GBP,12307.46,5,2021-03-26 16:33:22,14030.504399999998,-0.1443842125477918
R62318925387112,US,N,2021-03-28 22:45:55,64889449375891,CN,TRANSFER,USD,67536.79,23,2021-03-28 10:45:55,67536.79,0.02100866931564459
R62318925387112,US,N,2021-03-30 01:28:35,64889449375891,CN,TRANSFER,USD,67910.05,1,2021-03-29 13:28:35,67910.05,0.022162450528301743
R62318925387112,US,N,2021-04-10 01:42:56,64889449375891,CN,TRANSFER,CNY,451588.58,2,2021-04-09 13:42:56,63222.40120000001,0.007672494152117059
